gps,is_promoted,hash,title,brand,address,category,rating,description,img,img_big,no_image,phone,email,facebook,url,count_reviews,photos,province,provinceCode,district,districtCode,village,villageCode,street,streetCode
"{""latitude"":20.9295241667,""longitude"":106.341059722}",,4048842800209655,Trường mầm non Hy Vọng,,"280, Lương Thế Vinh, P. Hải Tân, Thành phố Hải Dương, T. Hải Dương",Giáo dục,0.0,,//poipic6.coccoc.com/80x80/poi/previews/20120730/p1_13436308844672189232d6bc2a6a8419b1530e79376fb5.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20120730/p1_13436308844672189232d6bc2a6a8419b1530e79376fb5.jpg,,(84-97) 4 137 970; (84-320) 3 551 088,,,,0,[],Hải Dương,hai-duong,Thành phố Hải Dương,thanh-pho-hai-duong,Phường Hải Tân,phuong-hai-tan,Lương Thế Vinh,luong-the-vinh
"{""latitude"":22.3872617,""longitude"":104.845941}",,9883047751371000,Trường Tiểu học Minh Tiến,,"Thôn Minh Tiến, Xã Quang Minh, H. Bắc Quang, T. Hà Giang",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,,,,,0,[],Hà Giang,ha-giang,Huyện Bắc Quang,huyen-bac-quang,Xã Quang Minh,xa-quang-minh,Thôn Minh Tiến,thon-minh-tien
"{""latitude"":20.929274,""longitude"":105.177525}",,25253469421370569,Trường Tiểu học Tân Minh B,,"Xóm Diều Bồ, Xã Tân Minh, H. Đà Bắc, T. Hòa Bình",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,,,,,0,[],Hòa Bình,hoa-binh,Huyện Đà Bắc,huyen-da-bac,Xã Tân Minh,xa-tan-minh,Xóm Diều Bồ,xom-dieu-bo
"{""latitude"":20.1987614,""longitude"":106.133593}",,10739636351100662,Trường Tiểu học Khánh Trung B,,"Xã Khánh Trung, H. Yên Khánh, T. Ninh Bình",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-30) 3 843 198,,,,0,[],Ninh Bình,ninh-binh,Huyện Yên Khánh,huyen-yen-khanh,Xã Khánh Trung,xa-khanh-trung,T. Ninh Bình,t.-ninh-binh
"{""latitude"":20.199109,""longitude"":106.133565}",,42195727751100639,Trường THCS Khánh Trung,,"Xã Khánh Trung, H. Yên Khánh, T. Ninh Bình",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-30) 3 843 077,,,,0,[],Ninh Bình,ninh-binh,Huyện Yên Khánh,huyen-yen-khanh,Xã Khánh Trung,xa-khanh-trung,T. Ninh Bình,t.-ninh-binh
"{""latitude"":20.198781,""longitude"":106.144781}",,36554026101100661,Trường Tiểu học Khánh Trung A,,"Xã Khánh Trung, H. Yên Khánh, T. Ninh Bình",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-30) 3 843 070,,,,0,[],Ninh Bình,ninh-binh,Huyện Yên Khánh,huyen-yen-khanh,Xã Khánh Trung,xa-khanh-trung,T. Ninh Bình,t.-ninh-binh
"{""latitude"":20.929216,""longitude"":105.597153}",,2148935917591405,Trường tiểu học Đông Yên,,"Xã Đông Yên, H. Quốc Oai, Tp. Hà Nội",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-4) 33 722 195,c1dongyen-qo@hanoiedu.vn,,,0,[],Hà Nội,ha-noi,Huyện Quốc Oai,huyen-quoc-oai,Xã Đông Yên,xa-dong-yen,Tp. Hà Nội,tp.-ha-noi
"{""latitude"":20.929336,""longitude"":105.658565}",,2336535473587101,Trường tiểu học Phú Nghĩa,,"Xã Phú Nghĩa, H. Chương Mỹ, Tp. Hà Nội",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-4) 33 223 735,c1phunghia-cm@hanoiedu.vn,,,0,[],Hà Nội,ha-noi,Huyện Chương Mỹ,huyen-chuong-my,Xã Phú Nghĩa,xa-phu-nghia,Tp. Hà Nội,tp.-ha-noi
"{""latitude"":20.929787,""longitude"":105.658899}",,747174937590049,Trường THCS Phú Nghĩa,,"Xã Phú Nghĩa, H. Chương Mỹ, Tp. Hà Nội",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-4) 33 866 251,c2phunghia-cm@hanoiedu.vn,,,0,[],Hà Nội,ha-noi,Huyện Chương Mỹ,huyen-chuong-my,Xã Phú Nghĩa,xa-phu-nghia,Tp. Hà Nội,tp.-ha-noi
"{""latitude"":20.929596,""longitude"":105.733173}",,3551396604978605,Trường THCS Đồng Mai,,"P. Đồng Mai, Q. Hà Đông, Tp. Hà Nội",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,,,,,0,[],Hà Nội,ha-noi,Quận Hà Đông,quan-ha-dong,Phường Đồng Mai,phuong-dong-mai,Tp. Hà Nội,tp.-ha-noi
"{""latitude"":20.929223,""longitude"":105.732507}",,3976602585590048,Trường THCS Đồng Mai,,"Q. Hà Đông, Tp. Hà Nội",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-4) 33 531 292,c2dongmai-hadong@hanoiedu.vn,,,0,[],Hà Nội,ha-noi,Quận Hà Đông,quan-ha-dong,Hà Đông,ha-dong,Tp. Hà Nội,tp.-ha-noi
"{""latitude"":20.200223,""longitude"":105.477444}",,36117266831040212,Trường Tiểu học Cẩm Sơn 2,,"Xã Cẩm Sơn, H. Cẩm Thủy, T. Thanh Hóa",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,,,,,0,[],Thanh Hóa,thanh-hoa,Huyện Cẩm Thủy,huyen-cam-thuy,Xã Cẩm Sơn,xa-cam-son,T. Thanh Hóa,t.-thanh-hoa
"{""latitude"":20.200223,""longitude"":105.477444}",,13194335621040211,Trường Tiểu học Cẩm Sơn 1,,"Xã Cẩm Sơn, H. Cẩm Thủy, T. Thanh Hóa",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,,,,,0,[],Thanh Hóa,thanh-hoa,Huyện Cẩm Thủy,huyen-cam-thuy,Xã Cẩm Sơn,xa-cam-son,T. Thanh Hóa,t.-thanh-hoa
"{""latitude"":20.9301275118,""longitude"":105.8515656}",,38440419801708325,Lớp Toán Thầy Huy,,"Lưu Phái, Xã Ngũ Hiệp, H. Thanh Trì, Tp. Hà Nội",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,,,,,0,[],Hà Nội,ha-noi,Huyện Thanh Trì,huyen-thanh-tri,Xã Ngũ Hiệp,xa-ngu-hiep,Lưu Phái,luu-phai
"{""latitude"":22.3882807,""longitude"":104.36971}",,15900854841369940,Trường tiểu học Nậm Lúc,,"Xã Nậm Lúc, H. Bắc Hà, T. Lào Cai",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,,,,,0,[],Lào Cai,lao-cai,Huyện Bắc Hà,huyen-bac-ha,Xã Nậm Lúc,xa-nam-luc,T. Lào Cai,t.-lao-cai
"{""latitude"":22.38861,""longitude"":104.466832}",,29689133301370586,Trường THCS Nghĩa Đô,,"Quốc lộ 279, Xã Nghĩa Đô, H. Bảo Yên, T. Lào Cai",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,,,,,0,[],Lào Cai,lao-cai,Huyện Bảo Yên,huyen-bao-yen,Xã Nghĩa Đô,xa-nghia-do,Quốc lộ 279,quoc-lo-279
"{""latitude"":21.6594025,""longitude"":105.419247}",,42514850791035461,Trường THPT Kháng Nhật,,"Xã Kháng Nhật, H. Sơn Dương, T. Tuyên Quang",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-27) 3 835 662,,,,0,[],Tuyên Quang,tuyen-quang,Huyện Sơn Dương,huyen-son-duong,Xã Kháng Nhật,xa-khang-nhat,T. Tuyên Quang,t.-tuyen-quang
"{""latitude"":21.659049,""longitude"":105.604993}",,27946338871036883,Trường tiểu học Bản Ngoại,,"Xã Bản Ngoại, H. Đại Từ, T. Thái Nguyên",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-280) 3 724 465,,,,0,[],Thái Nguyên,thai-nguyen,Huyện Đại Từ,huyen-dai-tu,Xã Bản Ngoại,xa-ban-ngoai,T. Thái Nguyên,t.-thai-nguyen
"{""latitude"":20.9311419444,""longitude"":106.3068375}",,3434531892211163,Trường mầm non Thanh Cương,,"162, Vũ Hựu, P. Thanh Bình, Thành phố Hải Dương, T. Hải Dương",Giáo dục,0.0,,//poipic3.coccoc.com/80x80/poi/previews/20130423/pr_136669058018921323df53347cb008c2bb682330a09221.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20130423/pr_136669058018921323df53347cb008c2bb682330a09221.jpg,,,,,,0,[],Hải Dương,hai-duong,Thành phố Hải Dương,thanh-pho-hai-duong,Phường Thanh Bình,phuong-thanh-binh,Vũ Hựu,vu-huu
"{""latitude"":20.9304869444,""longitude"":106.330403889}",,271484872209591,Trường mầm non Lê Thanh Nghị,,"73, Bùi Thị Xuân, P. Lê Thanh Nghị, Thành phố Hải Dương, T. Hải Dương",Giáo dục,0.0,,//poipic2.coccoc.com/80x80/poi/previews/20120730/p1_134363088229173daf0b762397c88aac16bf1793040b34.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20120730/p1_134363088229173daf0b762397c88aac16bf1793040b34.jpg,,(84-320) 3 842 233,,,,0,[],Hải Dương,hai-duong,Thành phố Hải Dương,thanh-pho-hai-duong,Phường Lê Thanh Nghị,phuong-le-thanh-nghi,Bùi Thị Xuân,bui-thi-xuan
"{""latitude"":20.9310102778,""longitude"":106.338608611}",,3205757772208864,Thúy Hương - Dạy và dịch tiếng Hàn Quốc,,"113, Nguyễn Thị Định, P. Hải Tân, Thành phố Hải Dương, T. Hải Dương",Giáo dục,0.0,,//poipic5.coccoc.com/80x80/poi/previews/20120730/p1_1343623501925327497460e079d83c21480043789464ee.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20120730/p1_1343623501925327497460e079d83c21480043789464ee.jpg,,(84-320) 3550331; (84-90)4 465 318 ,,,,0,[],Hải Dương,hai-duong,Thành phố Hải Dương,thanh-pho-hai-duong,Phường Hải Tân,phuong-hai-tan,Nguyễn Thị Định,nguyen-thi-dinh
"{""latitude"":19.472994,""longitude"":105.450198}",,12752036851034563,Trường tiểu học Xuân Bình,,"Thôn Mơ, Xã Xuân Bình, H. Như Xuân, T. Thanh Hóa",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,,,,,0,[],Thanh Hóa,thanh-hoa,Huyện Như Xuân,huyen-nhu-xuan,Xã Xuân Bình,xa-xuan-binh,Thôn Mơ,thon-mo
"{""latitude"":19.473227,""longitude"":105.451218}",,35882573801034560,Trường THCS Xuân Bình,,"Thôn Mơ, Xã Xuân Bình, H. Như Xuân, T. Thanh Hóa",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,,,,,0,[],Thanh Hóa,thanh-hoa,Huyện Như Xuân,huyen-nhu-xuan,Xã Xuân Bình,xa-xuan-binh,Thôn Mơ,thon-mo
"{""latitude"":20.930659,""longitude"":105.656376}",,911830449591252,Trường mầm non Phú Nghĩa,,"Xã Phú Nghĩa, H. Chương Mỹ, Tp. Hà Nội",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,,mnphunghia-cm@hanoiedu.vn,,,0,[],Hà Nội,ha-noi,Huyện Chương Mỹ,huyen-chuong-my,Xã Phú Nghĩa,xa-phu-nghia,Tp. Hà Nội,tp.-ha-noi
"{""latitude"":20.9314302,""longitude"":105.715754}",,4064170681590475,Trường THCS Biên Giang,,"Quốc lộ 6, Q. Hà Đông, Tp. Hà Nội",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-4) 33 535 967,c2biengiang-hadong@hanoiedu.vn,,,0,[],Hà Nội,ha-noi,Quận Hà Đông,quan-ha-dong,Hà Đông,ha-dong,Quốc lộ 6,quoc-lo-6
"{""latitude"":20.93144,""longitude"":105.72194}",,312923568587102,Trường tiểu học Biên Giang,,"Q. Hà Đông, Tp. Hà Nội",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-4) 33 531 203,c1biengiang-hadong@hanoiedu.vn,,,0,[],Hà Nội,ha-noi,Quận Hà Đông,quan-ha-dong,Hà Đông,ha-dong,Tp. Hà Nội,tp.-ha-noi
"{""latitude"":20.9318891667,""longitude"":105.834443333}",,1318801048386090,Trường mầm non B xã Vĩnh Quỳnh,,"Ích Vịnh, Xã Vĩnh Quỳnh, H. Thanh Trì, Tp. Hà Nội",Giáo dục,0.0,,//poipic1.coccoc.com/80x80/poi/previews/20130109/pr_1357730011484664e95f02d911fff90855dded1baab275.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20130109/pr_1357730011484664e95f02d911fff90855dded1baab275.jpg,,,,,,0,[],Hà Nội,ha-noi,Huyện Thanh Trì,huyen-thanh-tri,Xã Vĩnh Quỳnh,xa-vinh-quynh,Ích Vịnh,ich-vinh
"{""latitude"":20.931635,""longitude"":105.833719444}",,3092134126386089,Trường mầm non tư thục Hà Thành,,"Đội 6, Ích Vịnh, Xã Vĩnh Quỳnh, H. Thanh Trì, Tp. Hà Nội",Giáo dục,0.0,,//poipic3.coccoc.com/80x80/poi/previews/20120912/p1_13474184422665949123e0b80c1609aa71ff668c10ce2.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20120912/p1_13474184422665949123e0b80c1609aa71ff668c10ce2.jpg,,(84-97) 5 365 371,,,,0,[],Hà Nội,ha-noi,Huyện Thanh Trì,huyen-thanh-tri,Xã Vĩnh Quỳnh,xa-vinh-quynh,Ích Vịnh,ich-vinh
"{""latitude"":20.9314844444,""longitude"":105.835607222}",,1406400037386079,Trường mầm non Mickey,,"Xóm 4, Ích Vịnh, Xã Vĩnh Quỳnh, H. Thanh Trì, Tp. Hà Nội",Giáo dục,0.0,,//poipic5.coccoc.com/80x80/poi/previews/20120912/p1_134741844196094d482b279bffe70ba762e5ddcc405e1f.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20120912/p1_134741844196094d482b279bffe70ba762e5ddcc405e1f.jpg,,(84-91) 5 277 477; (84-166) 3 698 037,,,,0,[],Hà Nội,ha-noi,Huyện Thanh Trì,huyen-thanh-tri,Xã Vĩnh Quỳnh,xa-vinh-quynh,Ích Vịnh,ich-vinh
"{""latitude"":20.9315022222,""longitude"":105.844866389}",,1543684460381405,Mầm non tư thục Kim Mai,,"37 tập thể Trung Đoàn 664, Ngọc Hồi, Xã Vĩnh Quỳnh, H. Thanh Trì, Tp. Hà Nội",Giáo dục,0.0,,//poipic4.coccoc.com/80x80/poi/previews/20130109/pr_13577295586233309ee100a9d4ced4f8a526a8afd07f33.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20130109/pr_13577295586233309ee100a9d4ced4f8a526a8afd07f33.jpg,,(84-4) 36 891 240; (84-90) 4 726 483,,,,0,[],Hà Nội,ha-noi,Huyện Thanh Trì,huyen-thanh-tri,Xã Vĩnh Quỳnh,xa-vinh-quynh,Ngọc Hồi,ngoc-hoi
"{""latitude"":20.931201,""longitude"":106.181162}",,26901063101371772,Trường Tiểu học Cẩm Điền,,"Xã Cẩm Điền, H. Cẩm Giàng, T. Hải Dương",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-320) 3 545 256,thcamdien.@gmail.com,,http://thcamdien.camgiang.edu.vn/,0,[],Hải Dương,hai-duong,Huyện Cẩm Giàng,huyen-cam-giang,Xã Cẩm Điền,xa-cam-dien,T. Hải Dương,t.-hai-duong
"{""latitude"":20.9322711111,""longitude"":106.310886111}",,517112021211266,Trường mầm non Thanh Bình,,"78, Đức Minh, P. Thanh Bình, Thành phố Hải Dương, T. Hải Dương",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/20120730/p1_13436353818787554ab7f24caeecef34b59101d896fd62.jpg,//poipic.coccoc.com/1000x750/poi/previews/20120730/p1_13436353818787554ab7f24caeecef34b59101d896fd62.jpg,,,,,,0,[],Hải Dương,hai-duong,Thành phố Hải Dương,thanh-pho-hai-duong,Phường Thanh Bình,phuong-thanh-binh,Đức Minh,duc-minh
"{""latitude"":20.9329133333,""longitude"":106.3109475}",,2210312712211243,Trường trung học phổ thông Nguyễn Du,,"13, Đức Minh, P. Thanh Bình, Thành phố Hải Dương, T. Hải Dương",Giáo dục,0.0,,//poipic2.coccoc.com/80x80/poi/previews/20120730/p1_134363538166569f7f40b0cafa16353933f645f6cc2f2e.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20120730/p1_134363538166569f7f40b0cafa16353933f645f6cc2f2e.jpg,,,,,,0,[],Hải Dương,hai-duong,Thành phố Hải Dương,thanh-pho-hai-duong,Phường Thanh Bình,phuong-thanh-binh,Đức Minh,duc-minh
"{""latitude"":20.9319908333,""longitude"":106.314067222}",,3726462468211234,Trường mầm non 1-6,,"P. Tân Bình, Thành phố Hải Dương, T. Hải Dương",Giáo dục,0.0,,//poipic3.coccoc.com/80x80/poi/previews/20120730/p1_13436353816251b2fe0e1a902499c188eec29cb245b70e.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20120730/p1_13436353816251b2fe0e1a902499c188eec29cb245b70e.jpg,,,,,,0,[],Hải Dương,hai-duong,Thành phố Hải Dương,thanh-pho-hai-duong,Phường Tân Bình,phuong-tan-binh,T. Hải Dương,t.-hai-duong
"{""latitude"":20.9322105556,""longitude"":106.317416667}",,3432891034222054,Trường mầm non Tân Bình - Cơ sở 2,,"Tân Kim, P. Tân Bình, Thành phố Hải Dương, T. Hải Dương",Giáo dục,0.0,,//poipic6.coccoc.com/80x80/poi/previews/20120801/p1_13438138826246880bb61319237e9c2bdd9faa39a216c.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20120801/p1_13438138826246880bb61319237e9c2bdd9faa39a216c.jpg,,,,,,0,[],Hải Dương,hai-duong,Thành phố Hải Dương,thanh-pho-hai-duong,Phường Tân Bình,phuong-tan-binh,Tân Kim,tan-kim
"{""latitude"":20.9329669444,""longitude"":106.31826}",,12609240631361931,Trung tâm đào tạo âm nhạc Hưng Thịnh,,"70, Nguyễn Chí Thanh, P. Thanh Bình, Thành phố Hải Dương, T. Hải Dương",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-91) 3 365 009; (84-98) 2 753 283,,,,0,[],Hải Dương,hai-duong,Thành phố Hải Dương,thanh-pho-hai-duong,Phường Thanh Bình,phuong-thanh-binh,Nguyễn Chí Thanh,nguyen-chi-thanh
"{""latitude"":20.9323738889,""longitude"":106.321909167}",,538823233196454,Trường tiểu học Bình Minh,,"64B, Bình Minh, P. Phạm Ngũ Lão, Thành phố Hải Dương, T. Hải Dương",Giáo dục,0.0,,//poipic6.coccoc.com/80x80/poi/previews/20120725/p1_13432047027401cdde09e202aa602cae0650bae64dce8f.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20120725/p1_13432047027401cdde09e202aa602cae0650bae64dce8f.jpg,,(84-320) 3 859 756,,,,0,[],Hải Dương,hai-duong,Thành phố Hải Dương,thanh-pho-hai-duong,Phường Phạm Ngũ Lão,phuong-pham-ngu-lao,Bình Minh,binh-minh
"{""latitude"":20.9324425,""longitude"":106.322104167}",,153542594196453,Trường trung học cơ sở Bình Minh,,"64A, Bình Minh, P. Phạm Ngũ Lão, Thành phố Hải Dương, T. Hải Dương",Giáo dục,0.0,,//poipic5.coccoc.com/80x80/poi/previews/20120725/p1_134320470273536c9d87a1d6958f1ac284c05847cf9229.jpg,//poipic.coccoc.com/1000x750/poi/previews/20120725/p1_134320470273536c9d87a1d6958f1ac284c05847cf9229.jpg,,(84-320) 3 852 697,,,,0,[],Hải Dương,hai-duong,Thành phố Hải Dương,thanh-pho-hai-duong,Phường Phạm Ngũ Lão,phuong-pham-ngu-lao,Bình Minh,binh-minh
"{""latitude"":20.9333775,""longitude"":106.3231}",,3404671596196441,Gia sư Thanh Nhân,,"28B, Lê Chân, P. Phạm Ngũ Lão, Thành phố Hải Dương, T. Hải Dương",Giáo dục,0.0,,//poipic3.coccoc.com/80x80/poi/previews/20120725/p1_1343204702673564c837d095a2a931fe65767db930cbbb.jpg,//poipic.coccoc.com/1000x750/poi/previews/20120725/p1_1343204702673564c837d095a2a931fe65767db930cbbb.jpg,,(84-97) 8 462 677,,,,0,[],Hải Dương,hai-duong,Thành phố Hải Dương,thanh-pho-hai-duong,Phường Phạm Ngũ Lão,phuong-pham-ngu-lao,Lê Chân,le-chan
"{""latitude"":20.9325472222,""longitude"":106.324074722}",,1890920783196479,Trường mầm non tư thục Ngọc Vân,,"1 ngõ 37, Bình Minh, P. Phạm Ngũ Lão, Thành phố Hải Dương, T. Hải Dương",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/20120725/p1_13432047033312a74ebdf8792e414e84dad4d60f41b280.jpg,//poipic.coccoc.com/1000x750/poi/previews/20120725/p1_13432047033312a74ebdf8792e414e84dad4d60f41b280.jpg,,(84-320) 3 856 230,,,,0,[],Hải Dương,hai-duong,Thành phố Hải Dương,thanh-pho-hai-duong,Phường Phạm Ngũ Lão,phuong-pham-ngu-lao,Bình Minh,binh-minh
"{""latitude"":20.202547,""longitude"":106.066957}",,27122732881100628,Trường THCS Khánh Hải,,"Xã Khánh Hải, H. Yên Khánh, T. Ninh Bình",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-30) 3 841 648,,,,0,[],Ninh Bình,ninh-binh,Huyện Yên Khánh,huyen-yen-khanh,Xã Khánh Hải,xa-khanh-hai,T. Ninh Bình,t.-ninh-binh
"{""latitude"":21.6599655,""longitude"":105.9347384}",,32950015771387661,Trường tiểu học số 2 Vân Hán,,"Xã Văn Hán, H. Đồng Hỷ, T. Thái Nguyên",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,,,,,0,[],Thái Nguyên,thai-nguyen,Huyện Đồng Hỷ,huyen-dong-hy,Xã Văn Hán,xa-van-han,T. Thái Nguyên,t.-thai-nguyen
"{""latitude"":20.932457,""longitude"":106.709925}",,1434642674590053,Trường tiểu học Thủy Triều,,"Xã Thuỷ Triều, H. Thủy Nguyên, Tp. Hải Phòng",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-31) 3 873 191,,,,0,[],Hải Phòng,hai-phong,Huyện Thủy Nguyên,huyen-thuy-nguyen,Xã Thuỷ Triều,xa-thuy-trieu,Tp. Hải Phòng,tp.-hai-phong
"{""latitude"":20.203306,""longitude"":105.145855}",,7708249331035215,Trường THCS Tam Văn,,"Xã Tam Văn, H. Lang Chánh, T. Thanh Hóa",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,,,,,0,[],Thanh Hóa,thanh-hoa,Huyện Lang Chánh,huyen-lang-chanh,Xã Tam Văn,xa-tam-van,T. Thanh Hóa,t.-thanh-hoa
"{""latitude"":19.474138,""longitude"":105.438516}",,4150573611034558,Trường tiểu học Bãi Trành,,"Thôn Cầu, Xã Bãi Trành, H. Như Xuân, T. Thanh Hóa",Giáo dục,0.0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1.0,(84-37) 3 549 814,,,,0,[],Thanh Hóa,thanh-hoa,Huyện Như Xuân,huyen-nhu-xuan,Xã Bãi Trành,xa-bai-tranh,Thôn Cầu,thon-cau
"{""latitude"":20.93286,""longitude"":105.830563889}",,3299169855386050,Trường mầm non Đô Rê Mon,,"Vĩnh Ninh, Xã Vĩnh Quỳnh, H. Thanh Trì, Tp. Hà Nội",Giáo dục,0.0,,//poipic6.coccoc.com/80x80/poi/previews/20120912/p1_13474184418259b86d2e17414924f9076584be3a0a3d67.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20120912/p1_13474184418259b86d2e17414924f9076584be3a0a3d67.jpg,,,,,,0,[],Hà Nội,ha-noi,Huyện Thanh Trì,huyen-thanh-tri,Xã Vĩnh Quỳnh,xa-vinh-quynh,Vĩnh Ninh,vinh-ninh
"{""latitude"":20.9328513889,""longitude"":105.830468056}",,3231704107381286,Trường mầm non B xã Vĩnh Quỳnh,,"Vĩnh Ninh, Xã Vĩnh Quỳnh, H. Thanh Trì, Tp. Hà Nội",Giáo dục,0.0,,//poipic1.coccoc.com/80x80/poi/previews/20120910/p1_134726988946582b53f658925369e0abc1b9e4a1902719.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20120910/p1_134726988946582b53f658925369e0abc1b9e4a1902719.jpg,,(84-4) 36 874 663,,,,0,[],Hà Nội,ha-noi,Huyện Thanh Trì,huyen-thanh-tri,Xã Vĩnh Quỳnh,xa-vinh-quynh,Vĩnh Ninh,vinh-ninh
