gps,is_promoted,hash,title,brand,address,category,rating,description,img,img_big,no_image,phone,email,facebook,url,count_reviews,photos
"{""latitude"":10.9560733333,""longitude"":106.827468611}",,3.96911E+15,Trường tiểu học Trịnh Hoài Đức,,"370, Đường 30/4, P. Trung Dũng, Thành phố Biên Hòa, T. Đồng Nai",Giáo dục,2,,//poipic5.coccoc.com/80x80/poi/previews/20120721/p1_1342858562370204ddc622b50196d76590b9530e0b0cba.jpg,//poipic.coccoc.com/1000x750/poi/previews/20120721/p1_1342858562370204ddc622b50196d76590b9530e0b0cba.jpg,,(84-61) 3 824 902,,,,1,[]
"{""latitude"":10.9568930556,""longitude"":106.845728611}",,1.62039E+15,Trung tâm dạy nghề sửa xe gắn máy Đồng Nai,,"204A, Phạm Văn Thuận, P. Tân Mai, Thành phố Biên Hòa, T. Đồng Nai",Giáo dục,0,,//poipic3.coccoc.com/80x80/poi/previews/20120720/p1_13427524368051533677c30fa37b27fd29239ef9ab320e.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20120720/p1_13427524368051533677c30fa37b27fd29239ef9ab320e.jpg,,,,,,0,[]
"{""latitude"":10.9572047222,""longitude"":106.844939167}",,1.65728E+15,Anh Ngữ Kỹ Năng,,"253 D4-D5, Phạm Văn Thuận, P. Tân Mai, Thành phố Biên Hòa, T. Đồng Nai",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/20120720/p1_134275243657948f49702d3d433c69b7003ff90d8f18f6.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20120720/p1_134275243657948f49702d3d433c69b7003ff90d8f18f6.jpg,,,,,,0,[]
"{""latitude"":10.9562452778,""longitude"":106.856873611}",,8.05039E+14,Trường mầm non Sơn Ca,,"5/2C, Đồng Khởi, P. Tam Hiệp, Thành phố Biên Hòa, T. Đồng Nai",Giáo dục,0,,//poipic2.coccoc.com/80x80/poi/previews/20120721/p1_134284992223989d44d50c2d42603428cf12ca91b639b4.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20120721/p1_134284992223989d44d50c2d42603428cf12ca91b639b4.jpg,,(84-61) 3 824 980,,,,0,[]
"{""latitude"":10.9568161111,""longitude"":106.859303333}",,3.69597E+15,Mầm non dân lập Hồng Phước,,"14/11, P. Tam Hiệp, Thành phố Biên Hòa, T. Đồng Nai",Giáo dục,0,,//poipic5.coccoc.com/80x80/poi/previews/20120720/p1_13427745015791c2eefb0e34bfbcda0ae6584824d6471.jpg,//poipic.coccoc.com/1000x750/poi/previews/20120720/p1_13427745015791c2eefb0e34bfbcda0ae6584824d6471.jpg,,(84-61) 3 819 587,,,,0,[]
"{""latitude"":10.9552686111,""longitude"":106.792928611}",,1.34388E+15,Trung tâm ngoại ngữ Tầm Nhìn,,"1/4, Huỳnh Văn Nghệ, Q. Phú Nhuận, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic2.coccoc.com/80x80/poi/previews/20120721/p1_1342858381768106ddb67dae3632c54d3c847b15796cbc.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20120721/p1_1342858381768106ddb67dae3632c54d3c847b15796cbc.jpg,,,,,,0,[]
"{""latitude"":10.9547866667,""longitude"":106.793885}",,4.00429E+15,Trường tiểu học Tân Thành,,"24, Huỳnh Văn Nghệ, P. Bửu Long, Thành phố Biên Hòa, T. Đồng Nai",Giáo dục,5,,//poipic5.coccoc.com/80x80/poi/previews/20120721/p1_13428583222653a0af6a17a516da567a6a9a5db3d0f2b1.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20120721/p1_13428583222653a0af6a17a516da567a6a9a5db3d0f2b1.jpg,,(84-61) 3 951 393,,,,1,[]
"{""latitude"":10.956764,""longitude"":106.950803}",,1.3988E+16,Trường tiểu học Diên Hồng,,"Ấp Bùi Chu, Quốc lộ 1A, Xã Bắc Sơn, H. Trảng Bom, T. Đồng Nai",Giáo dục,4,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1,(84-61) 3 869 156,,,,1,[]
"{""latitude"":10.956483,""longitude"":106.951263}",,2.00411E+15,Trường THCS Bán Công Minh Đức,,"Ấp Bùi Chu, Xã Bắc Sơn, H. Trảng Bom, T. Đồng Nai",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1,(84-61) 3 869 072,,,,0,[]
"{""latitude"":10.9563141667,""longitude"":106.526639444}",,3.14064E+15,Trường trung cấp Tây Sài Gòn,,"Xã Tân Thông Hội, H. Củ Chi, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic4.coccoc.com/80x80/poi/previews/20130524/p1_13693973741886d1596cd470043f55d161d52e881be78.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20130524/p1_13693973741886d1596cd470043f55d161d52e881be78.jpg,,,,,,0,[]
"{""latitude"":10.9562942,""longitude"":106.958059}",,2.52283E+16,Trường tiểu học Đinh Bộ Lĩnh,,"Ấp Tân Thành, Xã Bắc Sơn, H. Trảng Bom, T. Đồng Nai",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1,(84-61) 3 869 314,,,,0,[]
"{""latitude"":10.454979,""longitude"":106.238651}",,1.52268E+16,Trường tiểu học Phước Lập 2,,"Xã Phước Lập, H. Tân Phước, T. Tiền Giang",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1,(84-73) 3 848 355,c1phuoclap2tp.tiengiang@moet.edu.vn,,,0,[]
"{""latitude"":10.956223,""longitude"":107.001252}",,3.80473E+16,Trường THPT Ngô Sỹ Liên,,"Quang Trung, Tt. Trảng Bom, H. Trảng Bom, T. Đồng Nai",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1,,,,,0,[]
"{""latitude"":10.455402,""longitude"":106.515304}",,3.30875E+16,Trường THCS Thanh Phú Long,,"Ấp Thanh Tân, Xã Thanh Phú Long, H. Châu Thành, T. Long An",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1,,,,,0,[]
"{""latitude"":10.45544,""longitude"":106.516093}",,9.86134E+15,Trường THCS Thanh Phú Long,,"Ấp Thanh Tân, Đường 827B, Xã Thanh Phú Long, H. Châu Thành, T. Long An",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1,,,,,0,[]
"{""latitude"":10.454912,""longitude"":106.51906}",,1.62612E+16,Trường tiểu học Thanh Phú Long B,,"Ấp Thanh Tân, Xã Thanh Phú Long, H. Châu Thành, T. Long An",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1,,,,,0,[]
"{""latitude"":10.454914,""longitude"":106.519072}",,6.39419E+15,Trường tiểu học Thanh Phú Long B,,"Ấp Tân Thanh, Tỉnh lộ 827, Xã Thanh Phú Long, H. Châu Thành, T. Long An",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1,(84-272) 3 878 026,,,,0,[]
"{""latitude"":10.70622921,""longitude"":106.70331573}",,1.66915E+15,Trường mầm non Hoa Quỳnh,,"129B, Lê Văn Lương, Xã Phước Kiển, H. Nhà Bè, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic4.coccoc.com/80x80/poi/previews/20141231/5160-ecf083db846456c26677f9fdd37f0a19.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20141231/5160-ecf083db846456c26677f9fdd37f0a19.jpg,,(84-8) 22 119 770; (84-90) 6 634 672,,,,0,[]
"{""latitude"":10.7055355556,""longitude"":106.740526389}",,4.08408E+15,Trường mầm non Bé Ngoan,,"30/2, Chuyên Dùng 9, Q. 7, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic4.coccoc.com/80x80/poi/previews/20130218/pr_13611796818372e7fe03dee3e211316f8bcd4e3a9e4900.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20130218/pr_13611796818372e7fe03dee3e211316f8bcd4e3a9e4900.jpg,,(84-8) 37 850 707,,,,0,[]
"{""latitude"":10.7054408333,""longitude"":106.739285833}",,2.64829E+15,Lớp mầm non Thỏ Ngọc,,"50, Chuyên Dùng 9, Q. 7, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic1.coccoc.com/80x80/poi/previews/20120801/p1_13437939647001e969eb52d9c813b9c0861b602da3a012.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20120801/p1_13437939647001e969eb52d9c813b9c0861b602da3a012.jpg,,,,,,0,[]
"{""latitude"":10.9583752778,""longitude"":106.830813056}",,2.33173E+16,Hollywood English Center,,"32-34, Nguyễn Ái Quốc, P. Tân Tiến, Thành phố Biên Hòa, T. Đồng Nai",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1,(84-90) 9 697 868,,http://facebook.com/hollywood.english.center,,0,[]
"{""latitude"":10.9587380556,""longitude"":106.831215278}",,1.58344E+15,Trường phổ thông năng khiếu thể thao,,"5, Nguyễn Ái Quốc, P. Tân Phong, Thành phố Biên Hòa, T. Đồng Nai",Giáo dục,0,,//poipic5.coccoc.com/80x80/poi/previews/20120721/p1_13428511226192608e07d9ca074e30bd1ac3d01fcea6d8.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20120721/p1_13428511226192608e07d9ca074e30bd1ac3d01fcea6d8.jpg,,,,,,0,[]
"{""latitude"":10.9583461111,""longitude"":106.8379575}",,1.96313E+15,Trung tâm ngoại ngữ Anh Ngữ Việt Mỹ,,"203, Phạm Văn Thuận, P. Tân Tiến, Thành phố Biên Hòa, T. Đồng Nai",Giáo dục,0,,//poipic6.coccoc.com/80x80/poi/previews/20120720/p1_134275242654224b468d8c0a8fac5fd6298e11e5981307.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20120720/p1_134275242654224b468d8c0a8fac5fd6298e11e5981307.jpg,,,,,,0,[]
"{""latitude"":10.957308,""longitude"":106.738989}",,1.87729E+16,Trường THCS Nguyễn Văn Trỗi,,"Nguyễn Văn Trỗi, P. An Phú, Thị xã Thuận An, T. Bình Dương",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1,(84-91) 1 114 504,,http://facebook.com/truongthcsnguyenvantroikp1banphuthuananbinhduong,http://thcsnguyenvantroi.vietschool.vn/,0,[]
"{""latitude"":10.9586,""longitude"":106.843598333}",,2.16481E+15,Trường tiểu học Nguyễn An Ninh,,"1, Trương Định, P. Tân Mai, Thành phố Biên Hòa, T. Đồng Nai",Giáo dục,0,,//poipic5.coccoc.com/80x80/poi/previews/20120720/p1_134275243582656c99795f24fdc9cd7c30e59152e06ce7.jpg,//poipic.coccoc.com/1000x750/poi/previews/20120720/p1_134275243582656c99795f24fdc9cd7c30e59152e06ce7.jpg,,,,,,0,[]
"{""latitude"":10.9573983333,""longitude"":106.8456225}",,4.18535E+15,Trung tâm dạy nghề sửa xe gắn máy Đồng Nai,,"204A, Phạm Văn Thuận, P. Tân Mai, Thành phố Biên Hòa, T. Đồng Nai",Giáo dục,0,,//poipic4.coccoc.com/80x80/poi/previews/20120720/p1_134275243679888388ce6707380eaddb74e910134dbf8a.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20120720/p1_134275243679888388ce6707380eaddb74e910134dbf8a.jpg,,(84-61) 3 826 038,,,,0,[]
"{""latitude"":10.9573841667,""longitude"":106.856681389}",,4.00066E+15,"Nguyên Dũng - Audio, organ",,"4/19, Đồng Khởi, P. Tam Hiệp, Thành phố Biên Hòa, T. Đồng Nai",Giáo dục,0,,//poipic4.coccoc.com/80x80/poi/previews/20120721/p1_1342849922198216645fbfdb93ce9d57e75263bf3b8893.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20120721/p1_1342849922198216645fbfdb93ce9d57e75263bf3b8893.jpg,,(84-61) 3 827 659; (84-91) 9 074 014,nguyendung141@gmail.com,,,0,[]
"{""latitude"":10.9585352778,""longitude"":106.8624975}",,4.01876E+15,Trường đại học Đồng Nai,,"4, Lê Quý Đôn, P. Tân Hiệp, Thành phố Biên Hòa, T. Đồng Nai",Giáo dục,0,,//poipic5.coccoc.com/80x80/poi/previews/20120719/p1_13426806039385fcbaa52ae493292382811cb03180bef5.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20120719/p1_13426806039385fcbaa52ae493292382811cb03180bef5.jpg,,(84-61) 3 824 684,info@dnpu.edu.vn,,http://dnpu.edu.vn/,0,[]
"{""latitude"":10.9558833333,""longitude"":106.792395278}",,2.71277E+15,Trung tâm ngoại ngữ IQ,,"8/8, Huỳnh Văn Nghệ, P. Bửu Long, Thành phố Biên Hòa, T. Đồng Nai",Giáo dục,0,,//poipic5.coccoc.com/80x80/poi/previews/20120721/p1_13428582624777a2057351011f9e9978989ebee22ff8e7.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20120721/p1_13428582624777a2057351011f9e9978989ebee22ff8e7.jpg,,,,,,0,[]
"{""latitude"":10.9561488889,""longitude"":106.800391389}",,6.24484E+14,Trường song ngữ Lạc Hồng,,"Khu dân cư Đình Tân Lại, P. Bửu Long, Thành phố Biên Hòa, T. Đồng Nai",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/20120721/p1_13428583223944e8da77e6454e9456c6c7eeb592af6d9e.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20120721/p1_13428583223944e8da77e6454e9456c6c7eeb592af6d9e.jpg,,(84-61) 3 952 179,,,http://lhbs.vn/,0,[]
"{""latitude"":10.9563880556,""longitude"":106.804113889}",,3.80277E+15,Gia sư Ms. Nguyên,,"3 F3, Huỳnh Văn Nghệ, P. Bửu Long, Thành phố Biên Hòa, T. Đồng Nai",Giáo dục,0,,//poipic1.coccoc.com/80x80/poi/previews/20120721/p1_13428583828932fbcd123954324c093c8d24b6892c0026.jpg,//poipic.coccoc.com/1000x750/poi/previews/20120721/p1_13428583828932fbcd123954324c093c8d24b6892c0026.jpg,,(84-61) 3 951 415; (84-61) 3 952 978; (84-91) 6 789 365,,,,0,[]
"{""latitude"":10.9563711111,""longitude"":106.8074825}",,3.0601E+15,"Trung tâm ngoại ngữ, tin học",,"D54-D55-D57 khu nhà Bửu Long, Nguyễn Ái Quốc, P. Bửu Long, Thành phố Biên Hòa, T. Đồng Nai",Giáo dục,0,,//poipic2.coccoc.com/80x80/poi/previews/20120721/p1_134285826479845027d02f5b9a190e390d9ce9f5b82a6c.jpg,//poipic.coccoc.com/1000x750/poi/previews/20120721/p1_134285826479845027d02f5b9a190e390d9ce9f5b82a6c.jpg,,(84-61) 8 850 566; (84-91) 3 941 882,duongminhdongnai@ifp.edu.vn,,http://ifp.edu.vn/,0,[]
"{""latitude"":10.9563869444,""longitude"":106.806724167}",,1.89304E+15,Trung tâm ngoại ngữ Sài Gòn,,"61, Huỳnh Văn Nghệ, P. Bửu Long, Thành phố Biên Hòa, T. Đồng Nai",Giáo dục,0,,//poipic2.coccoc.com/80x80/poi/previews/20120721/p1_13428583827397a492ee1a754ee05c4409596e50f5ccf6.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20120721/p1_13428583827397a492ee1a754ee05c4409596e50f5ccf6.jpg,,(84-61) 3 951 313,,,,0,[]
"{""latitude"":10.9558872222,""longitude"":106.821023889}",,2.26113E+15,Trường trung cấp văn hóa nghệ thuật,,"1959, Nguyễn Ái Quốc, P. Trung Dũng, Thành phố Biên Hòa, T. Đồng Nai",Giáo dục,0,,//poipic4.coccoc.com/80x80/poi/previews/20120721/p1_134285575090659d30fae129544a9d0a9efb723946d328.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20120721/p1_134285575090659d30fae129544a9d0a9efb723946d328.jpg,,(84-61) 3 822 896; (84-61) 3 819 872,,,,0,[]
"{""latitude"":10.9562325,""longitude"":106.821546667}",,3.71084E+15,Trường mẫu giáo Trung Dũng,,"1176, Nguyễn Ái Quốc, P. Trung Dũng, Thành phố Biên Hòa, T. Đồng Nai",Giáo dục,0,,//poipic5.coccoc.com/80x80/poi/previews/20120721/p1_134285574556282b34cd07b8b466b2f272704d5c68f338.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20120721/p1_134285574556282b34cd07b8b466b2f272704d5c68f338.jpg,,(84-61) 3 822 040,,,,0,[]
"{""latitude"":10.9576481,""longitude"":106.4722512}",,1.72451E+16,Trường tiểu học Nguyễn Văn Lịch,,"Xã Tân An Hội, H. Củ Chi, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1,,,,http://thnguyenvanlichcuchi.hcm.edu.vn/,0,[]
"{""latitude"":10.9579613,""longitude"":106.5077157}",,2.1634E+16,Trường THCS Tân Thông Hội,,"250 ấp Hậu, Quốc lộ 22, Xã Tân Thông Hội, H. Củ Chi, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1,(84-8) 38 920 285,c2tanthonghoicc.tphcm@moet.edu.vn,,http://thcstanthonghoi.hcm.edu.vn/,0,[]
"{""latitude"":10.9581846,""longitude"":106.507508}",,4.05584E+16,Trường tiểu học Tân Thông Hội,,"250, Quốc lộ 22, Xã Tân Thông Hội, H. Củ Chi, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1,,,,,0,[]
"{""latitude"":10.958177,""longitude"":106.945778}",,3.90681E+16,Trường THPT Trần Đại Nghĩa,,"Ấp Thanh Hóa, Quốc lộ 1A, Xã Hố Nai 3, H. Trảng Bom, T. Đồng Nai",Giáo dục,5,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1,(84-61) 3 673 333,,,,1,[]
"{""latitude"":10.9575858,""longitude"":106.5274055}",,3.54184E+15,TrườngTHPT Tân Thông Hội,,"Suối Lội, Xã Tân Thông Hội, H. Củ Chi, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1,,,,http://thpt-tanthonghoi.edu.vn/,0,[]
"{""latitude"":10.707599,""longitude"":106.566298}",,2.4039E+16,Trường THCS Tân Nhựt,,"E10/207B, Nguyễn Đình Kiên, Xã Tân Nhựt, H. Bình Chánh, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1,,,,,0,[]
"{""latitude"":10.457495,""longitude"":106.347796}",,1.78116E+16,Trường THCS Đoàn Giỏi,,"Ấp Phú Tân, Xã Tân Lý Tây, H. Châu Thành, T. Tiền Giang",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1,(84-73) 3 831 820,,,,0,[]
"{""latitude"":10.457702,""longitude"":106.347975}",,2.94765E+16,Trường THCS Tân Lý Tây,,"Xã Tân Lý Tây, H. Châu Thành, T. Tiền Giang",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1,,,,,0,[]
"{""latitude"":10.70735455,""longitude"":106.70305634}",,3.97932E+14,Trường tiểu học Lê Quang Định,,"218B, Lê Văn Lương, Xã Phước Kiển, H. Nhà Bè, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic4.coccoc.com/80x80/poi/previews/20141231/5160-a3993cc9d6c8723837b7523de08bc18d.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20141231/5160-a3993cc9d6c8723837b7523de08bc18d.jpg,,,,,,0,[]
"{""latitude"":10.9586691667,""longitude"":106.663554444}",,2.37801E+15,Lớp mẫu giáo Hoa Quỳnh Anh,,"539, Đường 30/4, P. Phú Thọ, Thành phố Thủ Dầu Một, T. Bình Dương",Giáo dục,0,,//poipic4.coccoc.com/80x80/poi/previews/20120913/p1_13475050247935c493a545a4d31c77fa447d804d0945e7.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20120913/p1_13475050247935c493a545a4d31c77fa447d804d0945e7.jpg,,,,,,0,[]
"{""latitude"":10.95790585,""longitude"":106.6998893}",,2.36657E+15,Cao đẳng y tế Bình Dương,,"Km 13, Đại lộ Bình Dương, P. An Thạnh, Thị xã Thuận An, T. Bình Dương",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1,(84-650) 3 822 727,,,http://cdytbinhduong.edu.vn/,0,[]
"{""latitude"":10.70822334,""longitude"":106.73730469}",,9.97387E+14,Mầm non Chim Non,,"1609, Huỳnh Tấn Phát, Q. 7, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic2.coccoc.com/80x80/poi/previews/20140623/1941-772aa81c4103fe6f51cc95600a85e011.jpg,//poipic.coccoc.com/1000x750/poi/previews/20140623/1941-772aa81c4103fe6f51cc95600a85e011.jpg,,(84-8) 37 850 901,,,,0,[]
"{""latitude"":10.9575527778,""longitude"":106.704353889}",,3.03855E+15,Lớp mẫu giáo,,"Thủ Khoa Huân, P. Thuận Giao, Thị xã Thuận An, T. Bình Dương",Giáo dục,0,,//poipic2.coccoc.com/80x80/poi/previews/20121101/p1_1351737365343631b134299148839953e5e83aa9479597.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20121101/p1_1351737365343631b134299148839953e5e83aa9479597.jpg,,,,,,0,[]
"{""latitude"":10.4576837,""longitude"":106.42446}",,1.84964E+16,Trường THCS Tân Hương,,"Ấp Tân Thạnh, Xã Tân Hương, H. Châu Thành, T. Tiền Giang",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1,(84-73) 3 831 003,,,,0,[]
"{""latitude"":10.9595091667,""longitude"":106.844394722}",,3.55791E+15,Mầm non Tân Mai,,"231, Phan Trung, P. Tân Mai, Thành phố Biên Hòa, T. Đồng Nai",Giáo dục,0,,//poipic4.coccoc.com/80x80/poi/previews/20120720/p1_13427524295983754e88299ba19732ba46032686abebff.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20120720/p1_13427524295983754e88299ba19732ba46032686abebff.jpg,,,,,,0,[]
"{""latitude"":10.9594622222,""longitude"":106.847939444}",,8.56675E+14,Trường mầm non Ngọc Thành,,"71/4, Đường số 4, P. Tân Mai, Thành phố Biên Hòa, T. Đồng Nai",Giáo dục,5,,//poipic3.coccoc.com/80x80/poi/previews/20120720/p1_1342752434798c30823d20fabbfb2c0f9092dd3636049.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20120720/p1_1342752434798c30823d20fabbfb2c0f9092dd3636049.jpg,,(84-61) 3 829 884,,,,1,[]
"{""latitude"":10.9599166667,""longitude"":106.849748611}",,2.24984E+15,Trung tâm anh ngữ Toàn Cầu,,"121, Trương Định, P. Tân Mai, Thành phố Biên Hòa, T. Đồng Nai",Giáo dục,0,,//poipic1.coccoc.com/80x80/poi/previews/20120720/p1_1342752434628834485c09994ceffbb91a19d531295c44.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20120720/p1_1342752434628834485c09994ceffbb91a19d531295c44.jpg,,(84-61) 3 916 810; (84-91) 8 020 729,gdtx.nntoancau@dongnai.edu.vn,,,0,[]
"{""latitude"":10.9582838889,""longitude"":106.816074722}",,3.20689E+15,Mầm non Vàng Anh,,"18, Nguyễn Văn Trỗi, P. Quang Vinh, Thành phố Biên Hòa, T. Đồng Nai",Giáo dục,0,,//poipic1.coccoc.com/80x80/poi/previews/20120721/p1_13428582657191cfbd25178b6c2bcf3103905c655dc330.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20120721/p1_13428582657191cfbd25178b6c2bcf3103905c655dc330.jpg,,(84-90) 7 306 182; (84-94) 5 404 330,,,,0,[]
"{""latitude"":10.70852089,""longitude"":106.6208725}",,3.821E+15,Nhóm trẻ Yêu Bé,,"170, Ba Tơ, Q. 8, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic6.coccoc.com/80x80/poi/previews/20150609/6538-dea234f72bd01639b234f518b717c656.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20150609/6538-dea234f72bd01639b234f518b717c656.jpg,,(84-120) 4 090 043; (84-166) 7 789 356,,,,0,[]
"{""latitude"":10.9599725,""longitude"":106.664503333}",,3.64084E+15,"Trung tâm ngoại ngữ, tin học và bồi dưỡng nghiệp vụ tỉnh Bình Dương",,"495, Đường 30/4, P. Phú Thọ, Thành phố Thủ Dầu Một, T. Bình Dương",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/20120913/p1_134750502481496531b305054436605fae9de27cb5b860.jpg,//poipic.coccoc.com/1000x750/poi/previews/20120913/p1_134750502481496531b305054436605fae9de27cb5b860.jpg,,(84-650) 2 211 344,nnth-bdnv@sgdbinhduong.edu.vn,,http://nnthbinhduong.edu.vn/,0,[]
